mode,group,modality,key,channel,path,label
default,train,audio,train_1911,2,train/CD1/TIDIGITS/TRAIN/WOMAN/MS/445A.WAV.wav,445
default,train,audio,train_1912,1,train/CD1/TIDIGITS/TRAIN/WOMAN/RN/73Z2A.WAV.wav,7302
default,train,audio,train_1913,2,train/CD1/TIDIGITS/TRAIN/WOMAN/KF/7A.WAV.wav,7
default,train,audio,train_1914,1,train/CD1/TIDIGITS/TRAIN/MAN/HA/67814A.WAV.wav,67814
default,train,audio,train_1915,2,train/CD1/TIDIGITS/TRAIN/WOMAN/NH/5ZZA.WAV.wav,500
default,train,audio,train_1916,1,train/CD1/TIDIGITS/TRAIN/WOMAN/CG/3351321A.WAV.wav,3351321
default,train,audio,train_1917,2,train/CD1/TIDIGITS/TRAIN/MAN/JT/3Z8A.WAV.wav,308
default,train,audio,train_1918,1,train/CD1/TIDIGITS/TRAIN/MAN/RF/OO49A.WAV.wav,0049
default,train,audio,train_1919,2,train/CD1/TIDIGITS/TRAIN/MAN/MH/94153A.WAV.wav,94153
default,train,audio,train_1920,1,train/CD1/TIDIGITS/TRAIN/WOMAN/EE/416A.WAV.wav,416
default,train,audio,train_1921,2,train/CD1/TIDIGITS/TRAIN/MAN/AL/94B.WAV.wav,94
default,train,audio,train_1922,1,train/CD1/TIDIGITS/TRAIN/WOMAN/DG/29A.WAV.wav,29
default,train,audio,train_1923,2,train/CD1/TIDIGITS/TRAIN/MAN/KR/8OA.WAV.wav,80
default,train,audio,train_1924,1,train/CD1/TIDIGITS/TRAIN/WOMAN/NH/4182875A.WAV.wav,4182875
default,train,audio,train_1925,2,train/CD1/TIDIGITS/TRAIN/MAN/JR/9A.WAV.wav,9
default,train,audio,train_1926,1,train/CD1/TIDIGITS/TRAIN/WOMAN/RE/32A.WAV.wav,32
default,train,audio,train_1927,2,train/CD1/TIDIGITS/TRAIN/MAN/JR/27O7111A.WAV.wav,2707111
default,train,audio,train_1928,1,train/CD1/TIDIGITS/TRAIN/WOMAN/LS/8765ZA.WAV.wav,87650
default,train,audio,train_1929,2,train/CD1/TIDIGITS/TRAIN/MAN/SJ/48A.WAV.wav,48
default,train,audio,train_1930,1,train/CD1/TIDIGITS/TRAIN/WOMAN/EI/7B.WAV.wav,7
default,train,audio,train_1931,2,train/CD1/TIDIGITS/TRAIN/WOMAN/RR/5A.WAV.wav,5
default,train,audio,train_1932,1,train/CD1/TIDIGITS/TRAIN/MAN/KP/8A.WAV.wav,8
default,train,audio,train_1933,2,train/CD1/TIDIGITS/TRAIN/MAN/GR/OB.WAV.wav,0
default,train,audio,train_1934,1,train/CD1/TIDIGITS/TRAIN/MAN/LT/2B.WAV.wav,2
default,train,audio,train_1935,2,train/CD1/TIDIGITS/TRAIN/WOMAN/MW/3A.WAV.wav,3
default,train,audio,train_1936,1,train/CD1/TIDIGITS/TRAIN/MAN/FL/7A.WAV.wav,7
default,train,audio,train_1937,2,train/CD1/TIDIGITS/TRAIN/WOMAN/MS/9B.WAV.wav,9
default,train,audio,train_1938,1,train/CD1/TIDIGITS/TRAIN/WOMAN/EC/8B.WAV.wav,8
default,train,audio,train_1939,2,train/CD1/TIDIGITS/TRAIN/MAN/FJ/ZZA.WAV.wav,00
default,train,audio,train_1940,1,train/CD1/TIDIGITS/TRAIN/WOMAN/KT/2ZZZA.WAV.wav,2000
default,train,audio,train_1941,2,train/CD1/TIDIGITS/TRAIN/WOMAN/KF/8A.WAV.wav,8
default,train,audio,train_1942,1,train/CD1/TIDIGITS/TRAIN/MAN/IT/941A.WAV.wav,941
default,train,audio,train_1943,2,train/CD1/TIDIGITS/TRAIN/MAN/KR/2Z9Z4A.WAV.wav,20904
default,train,audio,train_1944,1,train/CD1/TIDIGITS/TRAIN/WOMAN/CM/OA.WAV.wav,0
default,train,audio,train_1945,2,train/CD1/TIDIGITS/TRAIN/WOMAN/CA/97O1A.WAV.wav,9701
default,train,audio,train_1946,1,train/CD1/TIDIGITS/TRAIN/MAN/IE/4ZA.WAV.wav,40
default,train,audio,train_1947,2,train/CD1/TIDIGITS/TRAIN/WOMAN/NC/87A.WAV.wav,87
default,train,audio,train_1948,1,train/CD1/TIDIGITS/TRAIN/MAN/AJ/23O18A.WAV.wav,23018
default,train,audio,train_1949,2,train/CD1/TIDIGITS/TRAIN/MAN/KP/OB.WAV.wav,0
default,train,audio,train_1950,1,train/CD1/TIDIGITS/TRAIN/MAN/NE/746ZA.WAV.wav,7460
default,train,audio,train_1951,2,train/CD1/TIDIGITS/TRAIN/MAN/RF/58A.WAV.wav,58
default,train,audio,train_1952,1,train/CD1/TIDIGITS/TRAIN/WOMAN/PK/525A.WAV.wav,525
default,train,audio,train_1953,2,train/CD1/TIDIGITS/TRAIN/WOMAN/SP/3422OA.WAV.wav,34220
default,train,audio,train_1954,1,train/CD1/TIDIGITS/TRAIN/MAN/NF/6O4A.WAV.wav,604
default,train,audio,train_1955,2,train/CD1/TIDIGITS/TRAIN/WOMAN/JP/3A.WAV.wav,3
default,train,audio,train_1956,1,train/CD1/TIDIGITS/TRAIN/WOMAN/AG/398349OA.WAV.wav,3983490
default,train,audio,train_1957,2,train/CD1/TIDIGITS/TRAIN/MAN/HA/ZZ38Z79A.WAV.wav,0038079
default,train,audio,train_1958,1,train/CD1/TIDIGITS/TRAIN/MAN/KR/3A.WAV.wav,3
default,train,audio,train_1959,2,train/CD1/TIDIGITS/TRAIN/MAN/PI/663282ZA.WAV.wav,6632820
default,train,audio,train_1960,1,train/CD1/TIDIGITS/TRAIN/MAN/LT/6625A.WAV.wav,6625
default,train,audio,train_1961,2,train/CD1/TIDIGITS/TRAIN/WOMAN/CG/3A.WAV.wav,3
default,train,audio,train_1962,1,train/CD1/TIDIGITS/TRAIN/MAN/PB/75184A.WAV.wav,75184
default,train,audio,train_1963,2,train/CD1/TIDIGITS/TRAIN/MAN/MB/686A.WAV.wav,686
default,train,audio,train_1964,1,train/CD1/TIDIGITS/TRAIN/WOMAN/BR/5A.WAV.wav,5
default,train,audio,train_1965,2,train/CD1/TIDIGITS/TRAIN/WOMAN/AC/964177OA.WAV.wav,9641770
default,train,audio,train_1966,1,train/CD1/TIDIGITS/TRAIN/WOMAN/IH/3A.WAV.wav,3
default,train,audio,train_1967,2,train/CD1/TIDIGITS/TRAIN/WOMAN/CG/ZA.WAV.wav,0
default,train,audio,train_1968,1,train/CD1/TIDIGITS/TRAIN/WOMAN/CL/92A.WAV.wav,92
default,train,audio,train_1969,2,train/CD1/TIDIGITS/TRAIN/WOMAN/ES/6A.WAV.wav,6
default,train,audio,train_1970,1,train/CD1/TIDIGITS/TRAIN/MAN/BD/6A.WAV.wav,6
default,train,audio,train_1971,2,train/CD1/TIDIGITS/TRAIN/MAN/HA/67814A.WAV.wav,67814
default,train,audio,train_1972,1,train/CD1/TIDIGITS/TRAIN/MAN/NF/OOO2493A.WAV.wav,0002493
default,train,audio,train_1973,2,train/CD1/TIDIGITS/TRAIN/MAN/IE/1B.WAV.wav,1
default,train,audio,train_1974,1,train/CD1/TIDIGITS/TRAIN/MAN/MH/558ZA.WAV.wav,5580
default,train,audio,train_1975,2,train/CD1/TIDIGITS/TRAIN/MAN/FF/7B.WAV.wav,7
default,train,audio,train_1976,1,train/CD1/TIDIGITS/TRAIN/WOMAN/JJ/8B.WAV.wav,8
default,train,audio,train_1977,2,train/CD1/TIDIGITS/TRAIN/WOMAN/AN/442Z6A.WAV.wav,44206
default,train,audio,train_1978,1,train/CD1/TIDIGITS/TRAIN/MAN/NE/8A.WAV.wav,8
default,train,audio,train_1979,2,train/CD1/TIDIGITS/TRAIN/WOMAN/AC/5A.WAV.wav,5
default,train,audio,train_1980,1,train/CD1/TIDIGITS/TRAIN/MAN/IN/572A.WAV.wav,572
default,train,audio,train_1981,2,train/CD1/TIDIGITS/TRAIN/MAN/MH/21356A.WAV.wav,21356
default,train,audio,train_1982,1,train/CD1/TIDIGITS/TRAIN/WOMAN/EC/2947574A.WAV.wav,2947574
default,train,audio,train_1983,2,train/CD1/TIDIGITS/TRAIN/WOMAN/LA/5596196A.WAV.wav,5596196
default,train,audio,train_1984,1,train/CD1/TIDIGITS/TRAIN/WOMAN/LD/7139ZA.WAV.wav,71390
default,train,audio,train_1985,2,train/CD1/TIDIGITS/TRAIN/MAN/CR/5A.WAV.wav,5
default,train,audio,train_1986,1,train/CD1/TIDIGITS/TRAIN/MAN/MH/1A.WAV.wav,1
default,train,audio,train_1987,2,train/CD1/TIDIGITS/TRAIN/MAN/NW/4B.WAV.wav,4
default,train,audio,train_1988,1,train/CD1/TIDIGITS/TRAIN/MAN/RD/9B.WAV.wav,9
default,train,audio,train_1989,2,train/CD1/TIDIGITS/TRAIN/WOMAN/MM/O83OA.WAV.wav,0830
default,train,audio,train_1990,1,train/CD1/TIDIGITS/TRAIN/WOMAN/KC/36A.WAV.wav,36
default,train,audio,train_1991,2,train/CD1/TIDIGITS/TRAIN/MAN/IF/Z4613A.WAV.wav,04613
default,train,audio,train_1992,1,train/CD1/TIDIGITS/TRAIN/WOMAN/DC/64O9A.WAV.wav,6409
default,train,audio,train_1993,2,train/CD1/TIDIGITS/TRAIN/MAN/AW/97ZA.WAV.wav,970
default,train,audio,train_1994,1,train/CD1/TIDIGITS/TRAIN/WOMAN/CM/OO718A.WAV.wav,00718
default,train,audio,train_1995,2,train/CD1/TIDIGITS/TRAIN/WOMAN/DC/9B.WAV.wav,9
default,train,audio,train_1996,1,train/CD1/TIDIGITS/TRAIN/WOMAN/LD/33A.WAV.wav,33
default,train,audio,train_1997,2,train/CD1/TIDIGITS/TRAIN/WOMAN/DC/8746A.WAV.wav,8746
default,train,audio,train_1998,1,train/CD1/TIDIGITS/TRAIN/WOMAN/RA/O26A.WAV.wav,026
default,train,audio,train_1999,2,train/CD1/TIDIGITS/TRAIN/WOMAN/KT/43348A.WAV.wav,43348
default,train,audio,train_2000,1,train/CD1/TIDIGITS/TRAIN/MAN/MR/6A.WAV.wav,6
default,train,audio,train_2001,2,train/CD1/TIDIGITS/TRAIN/WOMAN/BI/931A.WAV.wav,931
default,train,audio,train_2002,1,train/CD1/TIDIGITS/TRAIN/WOMAN/NH/3B.WAV.wav,3
default,train,audio,train_2003,2,train/CD1/TIDIGITS/TRAIN/MAN/HH/658O2A.WAV.wav,65802
default,train,audio,train_2004,1,train/CD1/TIDIGITS/TRAIN/MAN/PB/3233A.WAV.wav,3233
default,train,audio,train_2005,2,train/CD1/TIDIGITS/TRAIN/WOMAN/CM/13A.WAV.wav,13
default,train,audio,train_2006,1,train/CD1/TIDIGITS/TRAIN/WOMAN/KC/527A.WAV.wav,527
default,train,audio,train_2007,2,train/CD1/TIDIGITS/TRAIN/MAN/HA/825Z174A.WAV.wav,8250174
default,train,audio,train_2008,1,train/CD1/TIDIGITS/TRAIN/MAN/IT/25ZA.WAV.wav,250
default,train,audio,train_2009,2,train/CD1/TIDIGITS/TRAIN/MAN/FD/Z7A.WAV.wav,07
default,train,audio,train_2010,1,train/CD1/TIDIGITS/TRAIN/WOMAN/AG/81465O1A.WAV.wav,8146501
default,train,audio,train_2011,2,train/CD1/TIDIGITS/TRAIN/WOMAN/PM/3B.WAV.wav,3
default,train,audio,train_2012,1,train/CD1/TIDIGITS/TRAIN/WOMAN/PK/1755Z79A.WAV.wav,1755079
default,train,audio,train_2013,2,train/CD1/TIDIGITS/TRAIN/WOMAN/MM/O896A.WAV.wav,0896
default,train,audio,train_2014,1,train/CD1/TIDIGITS/TRAIN/MAN/FK/4834A.WAV.wav,4834
default,train,audio,train_2015,2,train/CD1/TIDIGITS/TRAIN/MAN/RD/8551Z32A.WAV.wav,8551032
default,train,audio,train_2016,1,train/CD1/TIDIGITS/TRAIN/WOMAN/KK/4A.WAV.wav,4
default,train,audio,train_2017,2,train/CD1/TIDIGITS/TRAIN/MAN/FJ/863369OA.WAV.wav,8633690
default,train,audio,train_2018,1,train/CD1/TIDIGITS/TRAIN/MAN/PD/91A.WAV.wav,91
default,train,audio,train_2019,2,train/CD1/TIDIGITS/TRAIN/WOMAN/RP/9O8O5A.WAV.wav,90805
default,train,audio,train_2020,1,train/CD1/TIDIGITS/TRAIN/MAN/FJ/8B.WAV.wav,8
default,train,audio,train_2021,2,train/CD1/TIDIGITS/TRAIN/MAN/KR/ZZA.WAV.wav,00
default,train,audio,train_2022,1,train/CD1/TIDIGITS/TRAIN/WOMAN/MW/8B.WAV.wav,8
default,train,audio,train_2023,2,train/CD1/TIDIGITS/TRAIN/WOMAN/PK/9A.WAV.wav,9
default,train,audio,train_2024,1,train/CD1/TIDIGITS/TRAIN/WOMAN/RA/1A.WAV.wav,1
default,train,audio,train_2025,2,train/CD1/TIDIGITS/TRAIN/MAN/HH/OA.WAV.wav,0
default,train,audio,train_2026,1,train/CD1/TIDIGITS/TRAIN/WOMAN/AC/5A.WAV.wav,5
default,train,audio,train_2027,2,train/CD1/TIDIGITS/TRAIN/WOMAN/CG/5Z5Z7A.WAV.wav,50507
default,train,audio,train_2028,1,train/CD1/TIDIGITS/TRAIN/MAN/LT/4O93A.WAV.wav,4093
default,train,audio,train_2029,2,train/CD1/TIDIGITS/TRAIN/MAN/FF/973A.WAV.wav,973
default,train,audio,train_2030,1,train/CD1/TIDIGITS/TRAIN/MAN/NW/135A.WAV.wav,135
default,train,audio,train_2031,2,train/CD1/TIDIGITS/TRAIN/MAN/FF/3B.WAV.wav,3
default,train,audio,train_2032,1,train/CD1/TIDIGITS/TRAIN/WOMAN/BH/4ZA.WAV.wav,40
default,train,audio,train_2033,2,train/CD1/TIDIGITS/TRAIN/MAN/BD/1A.WAV.wav,1
default,train,audio,train_2034,1,train/CD1/TIDIGITS/TRAIN/MAN/NW/587O7A.WAV.wav,58707
default,train,audio,train_2035,2,train/CD1/TIDIGITS/TRAIN/WOMAN/KK/38ZA.WAV.wav,380
default,train,audio,train_2036,1,train/CD1/TIDIGITS/TRAIN/MAN/HS/6Z45139A.WAV.wav,6045139
default,train,audio,train_2037,2,train/CD1/TIDIGITS/TRAIN/WOMAN/KC/36A.WAV.wav,36
default,train,audio,train_2038,1,train/CD1/TIDIGITS/TRAIN/MAN/IT/1348Z16A.WAV.wav,1348016
default,train,audio,train_2039,2,train/CD1/TIDIGITS/TRAIN/MAN/GT/2O14A.WAV.wav,2014
default,train,audio,train_2040,1,train/CD1/TIDIGITS/TRAIN/MAN/HS/5A.WAV.wav,5
default,train,audio,train_2041,2,train/CD1/TIDIGITS/TRAIN/MAN/MB/9912A.WAV.wav,9912
default,train,audio,train_2042,1,train/CD1/TIDIGITS/TRAIN/WOMAN/KH/316A.WAV.wav,316
default,train,audio,train_2043,2,train/CD1/TIDIGITS/TRAIN/WOMAN/IL/3O37A.WAV.wav,3037
default,train,audio,train_2044,1,train/CD1/TIDIGITS/TRAIN/MAN/NR/5186A.WAV.wav,5186
default,train,audio,train_2045,2,train/CD1/TIDIGITS/TRAIN/MAN/DL/8B.WAV.wav,8
default,train,audio,train_2046,1,train/CD1/TIDIGITS/TRAIN/WOMAN/HG/42O5A.WAV.wav,4205
default,train,audio,train_2047,2,train/CD1/TIDIGITS/TRAIN/MAN/GT/153Z4A.WAV.wav,15304
default,train,audio,train_2048,1,train/CD1/TIDIGITS/TRAIN/WOMAN/LS/935A.WAV.wav,935
default,train,audio,train_2049,2,train/CD1/TIDIGITS/TRAIN/WOMAN/IG/9B.WAV.wav,9
default,train,audio,train_2050,1,train/CD1/TIDIGITS/TRAIN/WOMAN/CG/16ZA.WAV.wav,160
default,train,audio,train_2051,2,train/CD1/TIDIGITS/TRAIN/MAN/HL/1B.WAV.wav,1
default,train,audio,train_2052,1,train/CD1/TIDIGITS/TRAIN/WOMAN/RE/27Z85A.WAV.wav,27085
default,train,audio,train_2053,2,train/CD1/TIDIGITS/TRAIN/WOMAN/PM/3B.WAV.wav,3
default,train,audio,train_2054,1,train/CD1/TIDIGITS/TRAIN/MAN/PB/77ZZA.WAV.wav,7700
default,train,audio,train_2055,2,train/CD1/TIDIGITS/TRAIN/WOMAN/RA/51A.WAV.wav,51
default,train,audio,train_2056,1,train/CD1/TIDIGITS/TRAIN/MAN/HA/3Z8A.WAV.wav,308
default,train,audio,train_2057,2,train/CD1/TIDIGITS/TRAIN/WOMAN/SP/5363A.WAV.wav,5363
default,train,audio,train_2058,1,train/CD1/TIDIGITS/TRAIN/WOMAN/DC/79913O6A.WAV.wav,7991306
default,train,audio,train_2059,2,train/CD1/TIDIGITS/TRAIN/MAN/DL/5991A.WAV.wav,5991
default,train,audio,train_2060,1,train/CD1/TIDIGITS/TRAIN/WOMAN/EC/Z1A.WAV.wav,01
default,train,audio,train_2061,2,train/CD1/TIDIGITS/TRAIN/WOMAN/LD/1O631A.WAV.wav,10631
default,train,audio,train_2062,1,train/CD1/TIDIGITS/TRAIN/WOMAN/KT/547A.WAV.wav,547
default,train,audio,train_2063,2,train/CD1/TIDIGITS/TRAIN/MAN/NE/6A.WAV.wav,6
default,train,audio,train_2064,1,train/CD1/TIDIGITS/TRAIN/WOMAN/RR/OA.WAV.wav,0
default,train,audio,train_2065,2,train/CD1/TIDIGITS/TRAIN/MAN/HS/83A.WAV.wav,83
default,train,audio,train_2066,1,train/CD1/TIDIGITS/TRAIN/MAN/NR/34A.WAV.wav,34
default,train,audio,train_2067,2,train/CD1/TIDIGITS/TRAIN/MAN/HS/8B.WAV.wav,8
default,train,audio,train_2068,1,train/CD1/TIDIGITS/TRAIN/MAN/HL/7A.WAV.wav,7
default,train,audio,train_2069,2,train/CD1/TIDIGITS/TRAIN/WOMAN/EK/7B.WAV.wav,7
default,train,audio,train_2070,1,train/CD1/TIDIGITS/TRAIN/MAN/MH/3A.WAV.wav,3
default,train,audio,train_2071,2,train/CD1/TIDIGITS/TRAIN/WOMAN/EC/4B.WAV.wav,4
default,train,audio,train_2072,1,train/CD1/TIDIGITS/TRAIN/MAN/NI/Z1Z3572A.WAV.wav,0103572
default,train,audio,train_2073,2,train/CD1/TIDIGITS/TRAIN/MAN/HA/13A.WAV.wav,13
default,train,audio,train_2074,1,train/CD1/TIDIGITS/TRAIN/WOMAN/JP/9272A.WAV.wav,9272
default,train,audio,train_2075,2,train/CD1/TIDIGITS/TRAIN/WOMAN/EI/6Z86644A.WAV.wav,6086644
default,train,audio,train_2076,1,train/CD1/TIDIGITS/TRAIN/WOMAN/JC/3ZA.WAV.wav,30
default,train,audio,train_2077,2,train/CD1/TIDIGITS/TRAIN/MAN/KP/88O2OA.WAV.wav,88020
default,train,audio,train_2078,1,train/CD1/TIDIGITS/TRAIN/WOMAN/MW/Z5A.WAV.wav,05
default,train,audio,train_2079,2,train/CD1/TIDIGITS/TRAIN/MAN/NR/69592A.WAV.wav,69592
default,train,audio,train_2080,1,train/CD1/TIDIGITS/TRAIN/MAN/AE/1A.WAV.wav,1
default,train,audio,train_2081,2,train/CD1/TIDIGITS/TRAIN/MAN/JT/9Z7ZA.WAV.wav,9070
default,train,audio,train_2082,1,train/CD1/TIDIGITS/TRAIN/WOMAN/AC/94OOA.WAV.wav,9400
default,train,audio,train_2083,2,train/CD1/TIDIGITS/TRAIN/WOMAN/LS/58A.WAV.wav,58
default,train,audio,train_2084,1,train/CD1/TIDIGITS/TRAIN/WOMAN/JC/5632A.WAV.wav,5632
default,train,audio,train_2085,2,train/CD1/TIDIGITS/TRAIN/MAN/CF/79Z8188A.WAV.wav,7908188
default,train,audio,train_2086,1,train/CD1/TIDIGITS/TRAIN/WOMAN/CA/2OO9A.WAV.wav,2009
default,train,audio,train_2087,2,train/CD1/TIDIGITS/TRAIN/MAN/PD/553A.WAV.wav,553
default,train,audio,train_2088,1,train/CD1/TIDIGITS/TRAIN/MAN/FL/4753551A.WAV.wav,4753551
default,train,audio,train_2089,2,train/CD1/TIDIGITS/TRAIN/MAN/KR/12OA.WAV.wav,120
default,train,audio,train_2090,1,train/CD1/TIDIGITS/TRAIN/MAN/PD/5A.WAV.wav,5
default,train,audio,train_2091,2,train/CD1/TIDIGITS/TRAIN/MAN/FC/3A.WAV.wav,3
default,train,audio,train_2092,1,train/CD1/TIDIGITS/TRAIN/WOMAN/EE/3B.WAV.wav,3
default,train,audio,train_2093,2,train/CD1/TIDIGITS/TRAIN/WOMAN/EI/93995A.WAV.wav,93995
default,train,audio,train_2094,1,train/CD1/TIDIGITS/TRAIN/WOMAN/JC/3B.WAV.wav,3
default,train,audio,train_2095,2,train/CD1/TIDIGITS/TRAIN/WOMAN/DC/373A.WAV.wav,373
default,train,audio,train_2096,1,train/CD1/TIDIGITS/TRAIN/MAN/PD/232OA.WAV.wav,2320
default,train,audio,train_2097,2,train/CD1/TIDIGITS/TRAIN/WOMAN/HP/3B.WAV.wav,3
default,train,audio,train_2098,1,train/CD1/TIDIGITS/TRAIN/WOMAN/RP/97A.WAV.wav,97
default,train,audio,train_2099,2,train/CD1/TIDIGITS/TRAIN/WOMAN/CM/2A.WAV.wav,2
default,train,audio,train_2100,1,train/CD1/TIDIGITS/TRAIN/MAN/CR/9A.WAV.wav,9
default,train,audio,train_2101,2,train/CD1/TIDIGITS/TRAIN/WOMAN/KF/2471A.WAV.wav,2471
default,train,audio,train_2102,1,train/CD1/TIDIGITS/TRAIN/WOMAN/JI/94A.WAV.wav,94
default,train,audio,train_2103,2,train/CD1/TIDIGITS/TRAIN/WOMAN/JI/848OA.WAV.wav,8480
default,train,audio,train_2104,1,train/CD1/TIDIGITS/TRAIN/MAN/RD/84Z17Z8A.WAV.wav,8401708
default,train,audio,train_2105,2,train/CD1/TIDIGITS/TRAIN/WOMAN/PE/1B.WAV.wav,1
default,train,audio,train_2106,1,train/CD1/TIDIGITS/TRAIN/MAN/GJ/95O1275A.WAV.wav,9501275
default,train,audio,train_2107,2,train/CD1/TIDIGITS/TRAIN/MAN/MB/Z984A.WAV.wav,0984
default,train,audio,train_2108,1,train/CD1/TIDIGITS/TRAIN/WOMAN/DG/O74O9A.WAV.wav,07409
default,train,audio,train_2109,2,train/CD1/TIDIGITS/TRAIN/MAN/CF/9A.WAV.wav,9
default,train,audio,train_2110,1,train/CD1/TIDIGITS/TRAIN/MAN/JR/3ZA.WAV.wav,30
default,train,audio,train_2111,2,train/CD1/TIDIGITS/TRAIN/MAN/IE/Z4958A.WAV.wav,04958
default,train,audio,train_2112,1,train/CD1/TIDIGITS/TRAIN/MAN/LH/9A.WAV.wav,9
default,train,audio,train_2113,2,train/CD1/TIDIGITS/TRAIN/MAN/EH/48A.WAV.wav,48
default,train,audio,train_2114,1,train/CD1/TIDIGITS/TRAIN/WOMAN/MK/O72A.WAV.wav,072
default,train,audio,train_2115,2,train/CD1/TIDIGITS/TRAIN/WOMAN/RN/4A.WAV.wav,4
default,train,audio,train_2116,1,train/CD1/TIDIGITS/TRAIN/MAN/IE/3O7A.WAV.wav,307
default,train,audio,train_2117,2,train/CD1/TIDIGITS/TRAIN/MAN/AW/5A.WAV.wav,5
default,train,audio,train_2118,1,train/CD1/TIDIGITS/TRAIN/MAN/JR/9B.WAV.wav,9
default,train,audio,train_2119,2,train/CD1/TIDIGITS/TRAIN/MAN/HN/4324641A.WAV.wav,4324641
default,train,audio,train_2120,1,train/CD1/TIDIGITS/TRAIN/MAN/JT/26332A.WAV.wav,26332
default,train,audio,train_2121,2,train/CD1/TIDIGITS/TRAIN/MAN/AE/67A.WAV.wav,67
default,train,audio,train_2122,1,train/CD1/TIDIGITS/TRAIN/MAN/EL/417A.WAV.wav,417
default,train,audio,train_2123,2,train/CD1/TIDIGITS/TRAIN/MAN/MR/5ZA.WAV.wav,50
default,train,audio,train_2124,1,train/CD1/TIDIGITS/TRAIN/MAN/FJ/2648849A.WAV.wav,2648849
default,train,audio,train_2125,2,train/CD1/TIDIGITS/TRAIN/MAN/NR/3676A.WAV.wav,3676
default,train,audio,train_2126,1,train/CD1/TIDIGITS/TRAIN/MAN/FJ/17A.WAV.wav,17
default,train,audio,train_2127,2,train/CD1/TIDIGITS/TRAIN/WOMAN/AG/26A.WAV.wav,26
default,train,audio,train_2128,1,train/CD1/TIDIGITS/TRAIN/MAN/RD/5676A.WAV.wav,5676
default,train,audio,train_2129,2,train/CD1/TIDIGITS/TRAIN/WOMAN/KC/O88O145A.WAV.wav,0880145
default,train,audio,train_2130,1,train/CD1/TIDIGITS/TRAIN/WOMAN/KF/9A.WAV.wav,9
default,train,audio,train_2131,2,train/CD1/TIDIGITS/TRAIN/WOMAN/KT/937A.WAV.wav,937
default,train,audio,train_2132,1,train/CD1/TIDIGITS/TRAIN/MAN/CR/486OA.WAV.wav,4860
default,train,audio,train_2133,2,train/CD1/TIDIGITS/TRAIN/WOMAN/RN/398A.WAV.wav,398
default,train,audio,train_2134,1,train/CD1/TIDIGITS/TRAIN/WOMAN/AC/1A.WAV.wav,1
default,train,audio,train_2135,2,train/CD1/TIDIGITS/TRAIN/WOMAN/ES/6Z5ZA.WAV.wav,6050
default,train,audio,train_2136,1,train/CD1/TIDIGITS/TRAIN/MAN/MH/6A.WAV.wav,6
default,train,audio,train_2137,2,train/CD1/TIDIGITS/TRAIN/WOMAN/NC/8A.WAV.wav,8
default,train,audio,train_2138,1,train/CD1/TIDIGITS/TRAIN/MAN/AJ/O53A.WAV.wav,053
default,train,audio,train_2139,2,train/CD1/TIDIGITS/TRAIN/MAN/HL/44A.WAV.wav,44
default,train,audio,train_2140,1,train/CD1/TIDIGITS/TRAIN/MAN/FI/O38A.WAV.wav,038
default,train,audio,train_2141,2,train/CD1/TIDIGITS/TRAIN/WOMAN/EK/657Z1A.WAV.wav,65701
default,train,audio,train_2142,1,train/CD1/TIDIGITS/TRAIN/WOMAN/SP/Z398562A.WAV.wav,0398562
default,train,audio,train_2143,2,train/CD1/TIDIGITS/TRAIN/MAN/CB/79A.WAV.wav,79
default,train,audio,train_2144,1,train/CD1/TIDIGITS/TRAIN/WOMAN/JC/17Z3ZA.WAV.wav,17030
default,train,audio,train_2145,2,train/CD1/TIDIGITS/TRAIN/MAN/CR/35Z29A.WAV.wav,35029
default,train,audio,train_2146,1,train/CD1/TIDIGITS/TRAIN/MAN/MP/738A.WAV.wav,738
default,train,audio,train_2147,2,train/CD1/TIDIGITS/TRAIN/MAN/PD/Z6A.WAV.wav,06
default,train,audio,train_2148,1,train/CD1/TIDIGITS/TRAIN/MAN/FD/9Z8A.WAV.wav,908
default,train,audio,train_2149,2,train/CD1/TIDIGITS/TRAIN/MAN/LH/4Z92ZZ4A.WAV.wav,4092004
default,train,audio,train_2150,1,train/CD1/TIDIGITS/TRAIN/MAN/IE/ZZ87A.WAV.wav,0087
default,train,audio,train_2151,2,train/CD1/TIDIGITS/TRAIN/MAN/ST/91A.WAV.wav,91
default,train,audio,train_2152,1,train/CD1/TIDIGITS/TRAIN/MAN/FJ/3A.WAV.wav,3
default,train,audio,train_2153,2,train/CD1/TIDIGITS/TRAIN/WOMAN/AG/54A.WAV.wav,54
default,train,audio,train_2154,1,train/CD1/TIDIGITS/TRAIN/MAN/AW/ZB.WAV.wav,0
default,train,audio,train_2155,2,train/CD1/TIDIGITS/TRAIN/MAN/HH/4322333A.WAV.wav,4322333
default,train,audio,train_2156,1,train/CD1/TIDIGITS/TRAIN/MAN/EH/5753793A.WAV.wav,5753793
default,train,audio,train_2157,2,train/CD1/TIDIGITS/TRAIN/WOMAN/DG/O65A.WAV.wav,065
default,train,audio,train_2158,1,train/CD1/TIDIGITS/TRAIN/WOMAN/JI/OO8O3A.WAV.wav,00803
default,train,audio,train_2159,2,train/CD1/TIDIGITS/TRAIN/MAN/NE/6984A.WAV.wav,6984
default,train,audio,train_2160,1,train/CD1/TIDIGITS/TRAIN/MAN/DN/37352A.WAV.wav,37352
