mode,group,modality,key,channel,path,label
default,train,feat,train_2709,1,2709,9370
default,train,feat,train_2710,1,2710,9
default,train,feat,train_2711,1,2711,6073
default,train,feat,train_2712,1,2712,86811
default,train,feat,train_2713,1,2713,3612
default,train,feat,train_2714,1,2714,6
default,train,feat,train_2715,1,2715,21758
default,train,feat,train_2716,1,2716,9026
default,train,feat,train_2717,1,2717,82305
default,train,feat,train_2718,1,2718,6571
default,train,feat,train_2719,1,2719,5
default,train,feat,train_2720,1,2720,84
default,train,feat,train_2721,1,2721,4
default,train,feat,train_2722,1,2722,578
default,train,feat,train_2723,1,2723,805
default,train,feat,train_2724,1,2724,20628
default,train,feat,train_2725,1,2725,87375
default,train,feat,train_2726,1,2726,25
default,train,feat,train_2727,1,2727,7
default,train,feat,train_2728,1,2728,06604
default,train,feat,train_2729,1,2729,00
default,train,feat,train_2730,1,2730,2868154
default,train,feat,train_2731,1,2731,1
default,train,feat,train_2732,1,2732,2
default,train,feat,train_2733,1,2733,0
default,train,feat,train_2734,1,2734,76208
default,train,feat,train_2735,1,2735,8
default,train,feat,train_2736,1,2736,0
default,train,feat,train_2737,1,2737,6
default,train,feat,train_2738,1,2738,0027020
default,train,feat,train_2739,1,2739,9
default,train,feat,train_2740,1,2740,9
default,train,feat,train_2741,1,2741,02007
default,train,feat,train_2742,1,2742,35430
default,train,feat,train_2743,1,2743,85799
default,train,feat,train_2744,1,2744,41
default,train,feat,train_2745,1,2745,3301690
default,train,feat,train_2746,1,2746,8
default,train,feat,train_2747,1,2747,4439001
default,train,feat,train_2748,1,2748,7
default,train,feat,train_2749,1,2749,5
default,train,feat,train_2750,1,2750,14
default,train,feat,train_2751,1,2751,85
default,train,feat,train_2752,1,2752,9498
default,train,feat,train_2753,1,2753,3867795
default,train,feat,train_2754,1,2754,9801
default,train,feat,train_2755,1,2755,706
default,train,feat,train_2756,1,2756,086
default,train,feat,train_2757,1,2757,9062008
default,train,feat,train_2758,1,2758,0610
default,train,feat,train_2759,1,2759,9439947
default,train,feat,train_2760,1,2760,0
default,train,feat,train_2761,1,2761,169
default,train,feat,train_2762,1,2762,69363
default,train,feat,train_2763,1,2763,7
default,train,feat,train_2764,1,2764,9052238
default,train,feat,train_2765,1,2765,8
default,train,feat,train_2766,1,2766,0
default,train,feat,train_2767,1,2767,7878384
default,train,feat,train_2768,1,2768,9781002
default,train,feat,train_2769,1,2769,704
default,train,feat,train_2770,1,2770,595
default,train,feat,train_2771,1,2771,4030125
default,train,feat,train_2772,1,2772,1
default,train,feat,train_2773,1,2773,0996
default,train,feat,train_2774,1,2774,33
default,train,feat,train_2775,1,2775,8
default,train,feat,train_2776,1,2776,4
default,train,feat,train_2777,1,2777,93
default,train,feat,train_2778,1,2778,365
default,train,feat,train_2779,1,2779,13105
default,train,feat,train_2780,1,2780,6443
default,train,feat,train_2781,1,2781,6
default,train,feat,train_2782,1,2782,8194126
default,train,feat,train_2783,1,2783,56461
default,train,feat,train_2784,1,2784,938
default,train,feat,train_2785,1,2785,026
default,train,feat,train_2786,1,2786,5
default,train,feat,train_2787,1,2787,0872
default,train,feat,train_2788,1,2788,2701
default,train,feat,train_2789,1,2789,3
default,train,feat,train_2790,1,2790,0044
default,train,feat,train_2791,1,2791,660
default,train,feat,train_2792,1,2792,06
default,train,feat,train_2793,1,2793,8808483
default,train,feat,train_2794,1,2794,157
default,train,feat,train_2795,1,2795,74809
default,train,feat,train_2796,1,2796,5
default,train,feat,train_2797,1,2797,2012
default,train,feat,train_2798,1,2798,0865
default,train,feat,train_2799,1,2799,7
default,train,feat,train_2800,1,2800,67433
default,train,feat,train_2801,1,2801,1
default,train,feat,train_2802,1,2802,2
default,train,feat,train_2803,1,2803,4
default,train,feat,train_2804,1,2804,2
default,train,feat,train_2805,1,2805,90
default,train,feat,train_2806,1,2806,072
default,train,feat,train_2807,1,2807,7
default,train,feat,train_2808,1,2808,0850
default,train,feat,train_2809,1,2809,69
default,train,feat,train_2810,1,2810,025
default,train,feat,train_2811,1,2811,0026609
default,train,feat,train_2812,1,2812,57
default,train,feat,train_2813,1,2813,109
default,train,feat,train_2814,1,2814,64
default,train,feat,train_2815,1,2815,0
default,train,feat,train_2816,1,2816,27802
default,train,feat,train_2817,1,2817,470
default,train,feat,train_2818,1,2818,39
default,train,feat,train_2819,1,2819,0
default,train,feat,train_2820,1,2820,02550
default,train,feat,train_2821,1,2821,62
default,train,feat,train_2822,1,2822,12
default,train,feat,train_2823,1,2823,7
default,train,feat,train_2824,1,2824,47060
default,train,feat,train_2825,1,2825,2907
default,train,feat,train_2826,1,2826,2796
default,train,feat,train_2827,1,2827,6858096
default,train,feat,train_2828,1,2828,3
default,train,feat,train_2829,1,2829,7
default,train,feat,train_2830,1,2830,35
default,train,feat,train_2831,1,2831,74556
default,train,feat,train_2832,1,2832,0282
default,train,feat,train_2833,1,2833,3
default,train,feat,train_2834,1,2834,53
default,train,feat,train_2835,1,2835,1
default,train,feat,train_2836,1,2836,5
default,train,feat,train_2837,1,2837,07242
default,train,feat,train_2838,1,2838,9854
default,train,feat,train_2839,1,2839,1
default,train,feat,train_2840,1,2840,3
default,train,feat,train_2841,1,2841,7
default,train,feat,train_2842,1,2842,05
default,train,feat,train_2843,1,2843,089
default,train,feat,train_2844,1,2844,87650
default,train,feat,train_2845,1,2845,4
default,train,feat,train_2846,1,2846,076
default,train,feat,train_2847,1,2847,00438
default,train,feat,train_2848,1,2848,85248
default,train,feat,train_2849,1,2849,4264833
default,train,feat,train_2850,1,2850,167
default,train,feat,train_2851,1,2851,4385926
default,train,feat,train_2852,1,2852,17062
default,train,feat,train_2853,1,2853,7
default,train,feat,train_2854,1,2854,6704
default,train,feat,train_2855,1,2855,03406
default,train,feat,train_2856,1,2856,3
default,train,feat,train_2857,1,2857,387
default,train,feat,train_2858,1,2858,5
default,train,feat,train_2859,1,2859,1
default,train,feat,train_2860,1,2860,8
default,train,feat,train_2861,1,2861,60
default,train,feat,train_2862,1,2862,17
default,train,feat,train_2863,1,2863,90104
default,train,feat,train_2864,1,2864,0
default,train,feat,train_2865,1,2865,3098
default,train,feat,train_2866,1,2866,1
default,train,feat,train_2867,1,2867,6
default,train,feat,train_2868,1,2868,45
default,train,feat,train_2869,1,2869,5
default,train,feat,train_2870,1,2870,6
default,train,feat,train_2871,1,2871,1206
default,train,feat,train_2872,1,2872,817
default,train,feat,train_2873,1,2873,1506790
default,train,feat,train_2874,1,2874,848
default,train,feat,train_2875,1,2875,81516
default,train,feat,train_2876,1,2876,822
default,train,feat,train_2877,1,2877,2124
default,train,feat,train_2878,1,2878,6
default,train,feat,train_2879,1,2879,87329
default,train,feat,train_2880,1,2880,40
default,train,feat,train_2881,1,2881,4094277
default,train,feat,train_2882,1,2882,9751956
default,train,feat,train_2883,1,2883,810
default,train,feat,train_2884,1,2884,006
default,train,feat,train_2885,1,2885,65
default,train,feat,train_2886,1,2886,0
default,train,feat,train_2887,1,2887,0
default,train,feat,train_2888,1,2888,7244582
default,train,feat,train_2889,1,2889,42478
default,train,feat,train_2890,1,2890,7731
default,train,feat,train_2891,1,2891,24589
default,train,feat,train_2892,1,2892,8565
default,train,feat,train_2893,1,2893,2841
default,train,feat,train_2894,1,2894,6190007
default,train,feat,train_2895,1,2895,308
default,train,feat,train_2896,1,2896,1
default,train,feat,train_2897,1,2897,6045139
default,train,feat,train_2898,1,2898,2
default,train,feat,train_2899,1,2899,5
default,train,feat,train_2900,1,2900,87823
default,train,feat,train_2901,1,2901,500
default,train,feat,train_2902,1,2902,595
default,train,feat,train_2903,1,2903,05
default,train,feat,train_2904,1,2904,57208
default,train,feat,train_2905,1,2905,4379007
default,train,feat,train_2906,1,2906,6
default,train,feat,train_2907,1,2907,0
default,train,feat,train_2908,1,2908,16472
default,train,feat,train_2909,1,2909,4
default,train,feat,train_2910,1,2910,4144
default,train,feat,train_2911,1,2911,51178
default,train,feat,train_2912,1,2912,9604
default,train,feat,train_2913,1,2913,9501275
default,train,feat,train_2914,1,2914,09275
default,train,feat,train_2915,1,2915,2607680
default,train,feat,train_2916,1,2916,5
default,train,feat,train_2917,1,2917,243
default,train,feat,train_2918,1,2918,909
default,train,feat,train_2919,1,2919,0
default,train,feat,train_2920,1,2920,906
default,train,feat,train_2921,1,2921,74802
default,train,feat,train_2922,1,2922,970
default,train,feat,train_2923,1,2923,09
default,train,feat,train_2924,1,2924,46
default,train,feat,train_2925,1,2925,600
default,train,feat,train_2926,1,2926,09
default,train,feat,train_2927,1,2927,9
default,train,feat,train_2928,1,2928,9475259
default,train,feat,train_2929,1,2929,38405
default,train,feat,train_2930,1,2930,7
default,train,feat,train_2931,1,2931,719
default,train,feat,train_2932,1,2932,45
default,train,feat,train_2933,1,2933,0606626
default,train,feat,train_2934,1,2934,6847005
default,train,feat,train_2935,1,2935,21462
default,train,feat,train_2936,1,2936,5
default,train,feat,train_2937,1,2937,300
default,train,feat,train_2938,1,2938,21036
default,train,feat,train_2939,1,2939,717
default,train,feat,train_2940,1,2940,7395036
default,train,feat,train_2941,1,2941,87329
default,train,feat,train_2942,1,2942,7032535
default,train,feat,train_2943,1,2943,7
default,train,feat,train_2944,1,2944,4826177
default,train,feat,train_2945,1,2945,5
default,train,feat,train_2946,1,2946,2
default,train,feat,train_2947,1,2947,6
default,train,feat,train_2948,1,2948,6503008
default,train,feat,train_2949,1,2949,92040
default,train,feat,train_2950,1,2950,856
default,train,feat,train_2951,1,2951,22501
default,train,feat,train_2952,1,2952,034
default,train,feat,train_2953,1,2953,801
default,train,feat,train_2954,1,2954,423
default,train,feat,train_2955,1,2955,8732
default,train,feat,train_2956,1,2956,8506580
default,train,feat,train_2957,1,2957,0
default,train,feat,train_2958,1,2958,4325
default,train,feat,train_2959,1,2959,33
default,train,feat,train_2960,1,2960,9965030
default,train,feat,train_2961,1,2961,604
default,train,feat,train_2962,1,2962,8
default,train,feat,train_2963,1,2963,3083628
default,train,feat,train_2964,1,2964,79766
default,train,feat,train_2965,1,2965,0
default,train,feat,train_2966,1,2966,88
default,train,feat,train_2967,1,2967,77
default,train,feat,train_2968,1,2968,5805
default,train,feat,train_2969,1,2969,94153
default,train,feat,train_2970,1,2970,132
default,train,feat,train_2971,1,2971,6702553
default,train,feat,train_2972,1,2972,2602450
default,train,feat,train_2973,1,2973,165
default,train,feat,train_2974,1,2974,03500
default,train,feat,train_2975,1,2975,0
default,train,feat,train_2976,1,2976,7
default,train,feat,train_2977,1,2977,79
default,train,feat,train_2978,1,2978,84
default,train,feat,train_2979,1,2979,430
default,train,feat,train_2980,1,2980,5
default,train,feat,train_2981,1,2981,0
default,train,feat,train_2982,1,2982,7
default,train,feat,train_2983,1,2983,5
default,train,feat,train_2984,1,2984,68524
default,train,feat,train_2985,1,2985,16061
default,train,feat,train_2986,1,2986,0778762
default,train,feat,train_2987,1,2987,10905
default,train,feat,train_2988,1,2988,26
default,train,feat,train_2989,1,2989,8574
default,train,feat,train_2990,1,2990,2921967
default,train,feat,train_2991,1,2991,712
default,train,feat,train_2992,1,2992,7209708
default,train,feat,train_2993,1,2993,1475457
default,train,feat,train_2994,1,2994,25990
default,train,feat,train_2995,1,2995,0
default,train,feat,train_2996,1,2996,97
default,train,feat,train_2997,1,2997,22
default,train,feat,train_2998,1,2998,6
default,train,feat,train_2999,1,2999,54
default,train,feat,train_3000,1,3000,3
default,train,feat,train_3001,1,3001,29
default,train,feat,train_3002,1,3002,4731120
default,train,feat,train_3003,1,3003,630
default,train,feat,train_3004,1,3004,20
default,train,feat,train_3005,1,3005,20
default,train,feat,train_3006,1,3006,7
default,train,feat,train_3007,1,3007,418
default,train,feat,train_3008,1,3008,6
default,train,feat,train_3009,1,3009,5
default,train,feat,train_3010,1,3010,9673309
default,train,feat,train_3011,1,3011,7
default,train,feat,train_3012,1,3012,8633690
default,train,feat,train_3013,1,3013,4
default,train,feat,train_3014,1,3014,8
default,train,feat,train_3015,1,3015,3
default,train,feat,train_3016,1,3016,029
default,train,feat,train_3017,1,3017,50168
default,train,feat,train_3018,1,3018,0138
default,train,feat,train_3019,1,3019,0238070
default,train,feat,train_3020,1,3020,1826394
default,train,feat,train_3021,1,3021,5707
default,train,feat,train_3022,1,3022,8078053
default,train,feat,train_3023,1,3023,408
default,train,feat,train_3024,1,3024,45487
default,train,feat,train_3025,1,3025,4
default,train,feat,train_3026,1,3026,218
default,train,feat,train_3027,1,3027,008
default,train,feat,train_3028,1,3028,2
default,train,feat,train_3029,1,3029,6645
default,train,feat,train_3030,1,3030,029
default,train,feat,train_3031,1,3031,84
default,train,feat,train_3032,1,3032,7369
default,train,feat,train_3033,1,3033,5
default,train,feat,train_3034,1,3034,9
default,train,feat,train_3035,1,3035,6781625
default,train,feat,train_3036,1,3036,2
default,train,feat,train_3037,1,3037,8
default,train,feat,train_3038,1,3038,4
default,train,feat,train_3039,1,3039,80379
default,train,feat,train_3040,1,3040,7358
default,train,feat,train_3041,1,3041,086
default,train,feat,train_3042,1,3042,9
default,train,feat,train_3043,1,3043,5
default,train,feat,train_3044,1,3044,8
default,train,feat,train_3045,1,3045,80012
default,train,feat,train_3046,1,3046,5
default,train,feat,train_3047,1,3047,6
default,train,feat,train_3048,1,3048,27
default,train,feat,train_3049,1,3049,20742
default,train,feat,train_3050,1,3050,3098
default,train,feat,train_3051,1,3051,6
default,train,feat,train_3052,1,3052,99
default,train,feat,train_3053,1,3053,30
default,train,feat,train_3054,1,3054,601
default,train,feat,train_3055,1,3055,5568
default,train,feat,train_3056,1,3056,5163355
default,train,feat,train_3057,1,3057,1
default,train,feat,train_3058,1,3058,80379
default,train,feat,train_3059,1,3059,0016055
default,train,feat,train_3060,1,3060,1
default,train,feat,train_3061,1,3061,1
default,train,feat,train_3062,1,3062,40960
default,train,feat,train_3063,1,3063,0005
default,train,feat,train_3064,1,3064,4827
default,train,feat,train_3065,1,3065,09819
default,train,feat,train_3066,1,3066,435
default,train,feat,train_3067,1,3067,000
default,train,feat,train_3068,1,3068,25
default,train,feat,train_3069,1,3069,0
default,train,feat,train_3070,1,3070,30377
default,train,feat,train_3071,1,3071,8
default,train,feat,train_3072,1,3072,94006
default,train,feat,train_3073,1,3073,7
default,train,feat,train_3074,1,3074,8
default,train,feat,train_3075,1,3075,9
default,train,feat,train_3076,1,3076,880
default,train,feat,train_3077,1,3077,3
default,train,feat,train_3078,1,3078,2
default,train,feat,train_3079,1,3079,2012
default,train,feat,train_3080,1,3080,58
default,train,feat,train_3081,1,3081,20600
default,train,feat,train_3082,1,3082,0
default,train,feat,train_3083,1,3083,2827
default,train,feat,train_3084,1,3084,9059362
default,train,feat,train_3085,1,3085,7001
default,train,feat,train_3086,1,3086,0
default,train,feat,train_3087,1,3087,6997170
default,train,feat,train_3088,1,3088,534
default,train,feat,train_3089,1,3089,3404
default,train,feat,train_3090,1,3090,338
default,train,feat,train_3091,1,3091,6809200
default,train,feat,train_3092,1,3092,97
default,train,feat,train_3093,1,3093,303
default,train,feat,train_3094,1,3094,7009
default,train,feat,train_3095,1,3095,1363
default,train,feat,train_3096,1,3096,2
default,train,feat,train_3097,1,3097,8870
default,train,feat,train_3098,1,3098,1
default,train,feat,train_3099,1,3099,365
default,train,feat,train_3100,1,3100,190
default,train,feat,train_3101,1,3101,8
default,train,feat,train_3102,1,3102,4
default,train,feat,train_3103,1,3103,2230
default,train,feat,train_3104,1,3104,8044629
default,train,feat,train_3105,1,3105,2
default,train,feat,train_3106,1,3106,11007
default,train,feat,train_3107,1,3107,7
default,train,feat,train_3108,1,3108,706
default,train,feat,train_3109,1,3109,8
default,train,feat,train_3110,1,3110,9
default,train,feat,train_3111,1,3111,73
default,train,feat,train_3112,1,3112,6
default,train,feat,train_3113,1,3113,2
default,train,feat,train_3114,1,3114,70
default,train,feat,train_3115,1,3115,00
default,train,feat,train_3116,1,3116,85
default,train,feat,train_3117,1,3117,3
default,train,feat,train_3118,1,3118,422
default,train,feat,train_3119,1,3119,5
default,train,feat,train_3120,1,3120,4800
default,train,feat,train_3121,1,3121,4
default,train,feat,train_3122,1,3122,0
default,train,feat,train_3123,1,3123,10293
default,train,feat,train_3124,1,3124,00
default,train,feat,train_3125,1,3125,5
default,train,feat,train_3126,1,3126,50135
default,train,feat,train_3127,1,3127,3024578
default,train,feat,train_3128,1,3128,10845
default,train,feat,train_3129,1,3129,2890568
default,train,feat,train_3130,1,3130,0
default,train,feat,train_3131,1,3131,5241
default,train,feat,train_3132,1,3132,10
default,train,feat,train_3133,1,3133,6
default,train,feat,train_3134,1,3134,8692805
default,train,feat,train_3135,1,3135,1
default,train,feat,train_3136,1,3136,0352425
default,train,feat,train_3137,1,3137,5
default,train,feat,train_3138,1,3138,08600
default,train,feat,train_3139,1,3139,081
default,train,feat,train_3140,1,3140,90683
default,train,feat,train_3141,1,3141,087
default,train,feat,train_3142,1,3142,0
default,train,feat,train_3143,1,3143,0093080
default,train,feat,train_3144,1,3144,6
default,train,feat,train_3145,1,3145,80
default,train,feat,train_3146,1,3146,4003
default,train,feat,train_3147,1,3147,86
default,train,feat,train_3148,1,3148,0
default,train,feat,train_3149,1,3149,469
default,train,feat,train_3150,1,3150,08127
default,train,feat,train_3151,1,3151,10
default,train,feat,train_3152,1,3152,8044629
default,train,feat,train_3153,1,3153,90340
default,train,feat,train_3154,1,3154,909
default,train,feat,train_3155,1,3155,801
default,train,feat,train_3156,1,3156,33
default,train,feat,train_3157,1,3157,28876
default,train,feat,train_3158,1,3158,0
default,train,feat,train_3159,1,3159,7
default,train,feat,train_3160,1,3160,417
default,train,feat,train_3161,1,3161,7
default,train,feat,train_3162,1,3162,1
default,train,feat,train_3163,1,3163,7
default,train,feat,train_3164,1,3164,6547
default,train,feat,train_3165,1,3165,86
default,train,feat,train_3166,1,3166,09063
default,train,feat,train_3167,1,3167,8
default,train,feat,train_3168,1,3168,9
default,train,feat,train_3169,1,3169,8870
default,train,feat,train_3170,1,3170,6
default,train,feat,train_3171,1,3171,54
default,train,feat,train_3172,1,3172,6
default,train,feat,train_3173,1,3173,406
default,train,feat,train_3174,1,3174,58707
default,train,feat,train_3175,1,3175,2
default,train,feat,train_3176,1,3176,52251
default,train,feat,train_3177,1,3177,4590
default,train,feat,train_3178,1,3178,99
default,train,feat,train_3179,1,3179,0408
default,train,feat,train_3180,1,3180,243
default,train,feat,train_3181,1,3181,67920
default,train,feat,train_3182,1,3182,547
default,train,feat,train_3183,1,3183,59
default,train,feat,train_3184,1,3184,94090
default,train,feat,train_3185,1,3185,8409
default,train,feat,train_3186,1,3186,8155220
default,train,feat,train_3187,1,3187,32
default,train,feat,train_3188,1,3188,4006432
default,train,feat,train_3189,1,3189,58
default,train,feat,train_3190,1,3190,21356
default,train,feat,train_3191,1,3191,93
default,train,feat,train_3192,1,3192,05
default,train,feat,train_3193,1,3193,001
default,train,feat,train_3194,1,3194,00204
default,train,feat,train_3195,1,3195,3
default,train,feat,train_3196,1,3196,525
default,train,feat,train_3197,1,3197,077
default,train,feat,train_3198,1,3198,675
default,train,feat,train_3199,1,3199,2721364
default,train,feat,train_3200,1,3200,3891014
default,train,feat,train_3201,1,3201,02009
default,train,feat,train_3202,1,3202,80
default,train,feat,train_3203,1,3203,00625
default,train,feat,train_3204,1,3204,4182875
default,train,feat,train_3205,1,3205,32527
default,train,feat,train_3206,1,3206,8923652
default,train,feat,train_3207,1,3207,1332
default,train,feat,train_3208,1,3208,319
default,train,feat,train_3209,1,3209,4
default,train,feat,train_3210,1,3210,3457
default,train,feat,train_3211,1,3211,2212775
default,train,feat,train_3212,1,3212,3
default,train,feat,train_3213,1,3213,1
default,train,feat,train_3214,1,3214,4057
default,train,feat,train_3215,1,3215,6717
default,train,feat,train_3216,1,3216,3
default,train,feat,train_3217,1,3217,224
default,train,feat,train_3218,1,3218,5486202
default,train,feat,train_3219,1,3219,2205
default,train,feat,train_3220,1,3220,5508
default,train,feat,train_3221,1,3221,0013492
default,train,feat,train_3222,1,3222,2031
default,train,feat,train_3223,1,3223,65950
default,train,feat,train_3224,1,3224,3775512
default,train,feat,train_3225,1,3225,6379
default,train,feat,train_3226,1,3226,673
default,train,feat,train_3227,1,3227,29
default,train,feat,train_3228,1,3228,8078335
default,train,feat,train_3229,1,3229,6780
default,train,feat,train_3230,1,3230,0007907
default,train,feat,train_3231,1,3231,9
default,train,feat,train_3232,1,3232,60
default,train,feat,train_3233,1,3233,2
default,train,feat,train_3234,1,3234,077
default,train,feat,train_3235,1,3235,3010904
default,train,feat,train_3236,1,3236,13
default,train,feat,train_3237,1,3237,3676809
default,train,feat,train_3238,1,3238,37
default,train,feat,train_3239,1,3239,4
default,train,feat,train_3240,1,3240,5078
default,train,feat,train_3241,1,3241,60
default,train,feat,train_3242,1,3242,113
default,train,feat,train_3243,1,3243,5
default,train,feat,train_3244,1,3244,37
default,train,feat,train_3245,1,3245,287
default,train,feat,train_3246,1,3246,2
default,train,feat,train_3247,1,3247,8
default,train,feat,train_3248,1,3248,26
default,train,feat,train_3249,1,3249,02569
default,train,feat,train_3250,1,3250,30661
default,train,feat,train_3251,1,3251,3
default,train,feat,train_3252,1,3252,0
default,train,feat,train_3253,1,3253,0915445
default,train,feat,train_3254,1,3254,6
default,train,feat,train_3255,1,3255,0
default,train,feat,train_3256,1,3256,2
default,train,feat,train_3257,1,3257,8
default,train,feat,train_3258,1,3258,5379
default,train,feat,train_3259,1,3259,88509
default,train,feat,train_3260,1,3260,8692805
default,train,feat,train_3261,1,3261,4402
default,train,feat,train_3262,1,3262,9517
default,train,feat,train_3263,1,3263,5025676
default,train,feat,train_3264,1,3264,5
default,train,feat,train_3265,1,3265,1
default,train,feat,train_3266,1,3266,8
default,train,feat,train_3267,1,3267,38
default,train,feat,train_3268,1,3268,0
default,train,feat,train_3269,1,3269,6
default,train,feat,train_3270,1,3270,3523
default,train,feat,train_3271,1,3271,3
default,train,feat,train_3272,1,3272,131
default,train,feat,train_3273,1,3273,04640
default,train,feat,train_3274,1,3274,234
default,train,feat,train_3275,1,3275,0
default,train,feat,train_3276,1,3276,9257
default,train,feat,train_3277,1,3277,9051
default,train,feat,train_3278,1,3278,8
default,train,feat,train_3279,1,3279,46089
default,train,feat,train_3280,1,3280,0
default,train,feat,train_3281,1,3281,145
default,train,feat,train_3282,1,3282,707
default,train,feat,train_3283,1,3283,1916
default,train,feat,train_3284,1,3284,4
default,train,feat,train_3285,1,3285,091
default,train,feat,train_3286,1,3286,0
default,train,feat,train_3287,1,3287,0
default,train,feat,train_3288,1,3288,66719
default,train,feat,train_3289,1,3289,60094
default,train,feat,train_3290,1,3290,0
default,train,feat,train_3291,1,3291,34495
default,train,feat,train_3292,1,3292,8
default,train,feat,train_3293,1,3293,10
default,train,feat,train_3294,1,3294,04640
default,train,feat,train_3295,1,3295,3964547
default,train,feat,train_3296,1,3296,31
default,train,feat,train_3297,1,3297,064
default,train,feat,train_3298,1,3298,747
default,train,feat,train_3299,1,3299,4
default,train,feat,train_3300,1,3300,5
default,train,feat,train_3301,1,3301,11007
default,train,feat,train_3302,1,3302,783
default,train,feat,train_3303,1,3303,1175
default,train,feat,train_3304,1,3304,0609
default,train,feat,train_3305,1,3305,498
default,train,feat,train_3306,1,3306,43700
default,train,feat,train_3307,1,3307,15626
default,train,feat,train_3308,1,3308,5905
default,train,feat,train_3309,1,3309,1903735
default,train,feat,train_3310,1,3310,104
default,train,feat,train_3311,1,3311,8
default,train,feat,train_3312,1,3312,44
default,train,feat,train_3313,1,3313,06
default,train,feat,train_3314,1,3314,6
default,train,feat,train_3315,1,3315,5
default,train,feat,train_3316,1,3316,524
default,train,feat,train_3317,1,3317,9303
default,train,feat,train_3318,1,3318,476
default,train,feat,train_3319,1,3319,07134
default,train,feat,train_3320,1,3320,1
default,train,feat,train_3321,1,3321,86
default,train,feat,train_3322,1,3322,1
default,train,feat,train_3323,1,3323,5680
default,train,feat,train_3324,1,3324,20305
default,train,feat,train_3325,1,3325,90
default,train,feat,train_3326,1,3326,035
default,train,feat,train_3327,1,3327,0880674
default,train,feat,train_3328,1,3328,0
default,train,feat,train_3329,1,3329,9604
default,train,feat,train_3330,1,3330,610
default,train,feat,train_3331,1,3331,3400500
default,train,feat,train_3332,1,3332,4
default,train,feat,train_3333,1,3333,3
default,train,feat,train_3334,1,3334,3
default,train,feat,train_3335,1,3335,7090239
default,train,feat,train_3336,1,3336,0
default,train,feat,train_3337,1,3337,2
default,train,feat,train_3338,1,3338,809
default,train,feat,train_3339,1,3339,4082006
default,train,feat,train_3340,1,3340,0083780
default,train,feat,train_3341,1,3341,24
default,train,feat,train_3342,1,3342,3
default,train,feat,train_3343,1,3343,0835
default,train,feat,train_3344,1,3344,4
default,train,feat,train_3345,1,3345,4
default,train,feat,train_3346,1,3346,7
default,train,feat,train_3347,1,3347,32527
default,train,feat,train_3348,1,3348,862
default,train,feat,train_3349,1,3349,47478
default,train,feat,train_3350,1,3350,84490
default,train,feat,train_3351,1,3351,7036815
default,train,feat,train_3352,1,3352,27000
default,train,feat,train_3353,1,3353,8
default,train,feat,train_3354,1,3354,8790024
default,train,feat,train_3355,1,3355,6781625
default,train,feat,train_3356,1,3356,08
default,train,feat,train_3357,1,3357,5956466
default,train,feat,train_3358,1,3358,5976
default,train,feat,train_3359,1,3359,48
default,train,feat,train_3360,1,3360,4
default,train,feat,train_3361,1,3361,3
default,train,feat,train_3362,1,3362,08
default,train,feat,train_3363,1,3363,13
default,train,feat,train_3364,1,3364,7071
default,train,feat,train_3365,1,3365,5286158
default,train,feat,train_3366,1,3366,7442417
default,train,feat,train_3367,1,3367,509
default,train,feat,train_3368,1,3368,7
default,train,feat,train_3369,1,3369,8270
default,train,feat,train_3370,1,3370,4129
default,train,feat,train_3371,1,3371,86
default,train,feat,train_3372,1,3372,1
default,train,feat,train_3373,1,3373,8
default,train,feat,train_3374,1,3374,91646
default,train,feat,train_3375,1,3375,958
default,train,feat,train_3376,1,3376,53420
default,train,feat,train_3377,1,3377,59112
default,train,feat,train_3378,1,3378,50
default,train,feat,train_3379,1,3379,729
default,train,feat,train_3380,1,3380,5966
default,train,feat,train_3381,1,3381,235
default,train,feat,train_3382,1,3382,7464
default,train,feat,train_3383,1,3383,85301
default,train,feat,train_3384,1,3384,9
default,train,feat,train_3385,1,3385,63621
default,train,feat,train_3386,1,3386,4
default,train,feat,train_3387,1,3387,3
default,train,feat,train_3388,1,3388,450
default,train,feat,train_3389,1,3389,7878384
default,train,feat,train_3390,1,3390,775
default,train,feat,train_3391,1,3391,2536231
default,train,feat,train_3392,1,3392,84387
default,train,feat,train_3393,1,3393,5633
default,train,feat,train_3394,1,3394,60166
default,train,feat,train_3395,1,3395,08190
default,train,feat,train_3396,1,3396,5327
default,train,feat,train_3397,1,3397,67920
default,train,feat,train_3398,1,3398,90683
default,train,feat,train_3399,1,3399,67484
default,train,feat,train_3400,1,3400,5
default,train,feat,train_3401,1,3401,09
default,train,feat,train_3402,1,3402,4760
default,train,feat,train_3403,1,3403,0
default,train,feat,train_3404,1,3404,2
default,train,feat,train_3405,1,3405,07
default,train,feat,train_3406,1,3406,8
default,train,feat,train_3407,1,3407,6
default,train,feat,train_3408,1,3408,3
default,train,feat,train_3409,1,3409,1
default,train,feat,train_3410,1,3410,1
default,train,feat,train_3411,1,3411,25
default,train,feat,train_3412,1,3412,002
default,train,feat,train_3413,1,3413,0360813
default,train,feat,train_3414,1,3414,8230600
default,train,feat,train_3415,1,3415,92
default,train,feat,train_3416,1,3416,0
default,train,feat,train_3417,1,3417,4
default,train,feat,train_3418,1,3418,99
default,train,feat,train_3419,1,3419,2086121
default,train,feat,train_3420,1,3420,92069
default,train,feat,train_3421,1,3421,5061005
default,train,feat,train_3422,1,3422,2320
default,train,feat,train_3423,1,3423,15
